DimProductID;ProductID;Name;ProductNumber;Color;SafetyStockLevel;ReorderPoint;StandardCost;ListPrice;Size;Weight;DaysToManufacture;ProductLine;Class;Style;SRC_ID_ProductSubcategory;ProductSubcategoryName;SRC_ID_ProductModel;ProductModelName;SRC_ID_ProductCategory;ProductCategoryName;SellStartDate;SellEndDate;DiscontinueDate
797;907;Rear Brakes;;Silver;500;375;47.286;106.5;;317.00;1;;;;6;Brakes;128;Rear Brakes;2;Components;2013-05-30;;
798;894;Rear Derailleur;;Silver;500;375;53.9282;121.46;;215.00;1;;;;9;Derailleurs;127;Rear Derailleur;2;Components;2013-05-30;;
799;826;LL Road Rear Wheel;;Black;500;375;49.9789;112.565;;1050.00;1;R ;L ;;17;Wheels;126;LL Road Rear Wheel;2;Components;2012-05-30;2013-05-29;
800;825;HL Mountain Rear Wheel;;Black;500;375;145.2835;327.215;;;1;M ;H ;;17;Wheels;125;HL Mountain Rear Wheel;2;Components;2012-05-30;2013-05-29;
801;814;ML Mountain Frame - Black, 38;;Black;500;375;185.8193;348.76;38;2.73;2;M ;M ;U ;12;Mountain Frames;15;ML Mountain Frame-W;2;Components;2012-05-30;2013-05-29;
802;822;ML Road Frame-W - Yellow, 38;;Yellow;500;375;360.9428;594.83;38;2.18;2;R ;M ;W ;14;Road Frames;17;ML Road Frame-W;2;Components;2012-05-30;;
803;823;LL Mountain Rear Wheel;;Black;500;375;38.9588;87.745;;;1;M ;L ;;17;Wheels;123;LL Mountain Rear Wheel;2;Components;2012-05-30;2013-05-29;
804;903;LL Touring Frame - Blue, 44;;Blue;500;375;199.8519;333.42;44;3.02;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
805;899;LL Touring Frame - Yellow, 44;;Yellow;500;375;199.8519;333.42;44;3.02;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
806;902;LL Touring Frame - Yellow, 58;;Yellow;500;375;199.8519;333.42;58;3.16;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
807;896;LL Touring Frame - Blue, 54;;Blue;500;375;199.8519;333.42;54;3.14;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
808;895;LL Touring Frame - Blue, 50;;Blue;500;375;199.8519;333.42;50;3.10;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
809;901;LL Touring Frame - Yellow, 54;;Yellow;500;375;199.8519;333.42;54;3.14;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
810;900;LL Touring Frame - Yellow, 50;;Yellow;500;375;199.8519;333.42;50;3.10;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
811;897;LL Touring Frame - Blue, 58;;Blue;500;375;199.8519;333.42;58;3.16;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
812;898;LL Touring Frame - Blue, 62;;Blue;500;375;199.8519;333.42;62;3.20;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
813;886;LL Touring Frame - Yellow, 62;;Yellow;500;375;199.8519;333.42;62;3.20;1;T ;L ;U ;16;Touring Frames;10;LL Touring Frame;2;Components;2013-05-30;;
814;951;HL Crankset;;Black;500;375;179.8156;404.99;;575.00;1;;H ;;8;Cranksets;101;HL Crankset;2;Components;2013-05-30;;
815;952;Chain;;Silver;500;375;8.9866;20.24;;;1;;;;7;Chains;98;Chain;2;Components;2013-05-30;;
816;948;Front Brakes;;Silver;500;375;47.286;106.5;;317.00;1;;;;6;Brakes;102;Front Brakes;2;Components;2013-05-30;;
817;945;Front Derailleur;;Silver;500;375;40.6216;91.49;;88.00;1;;;;9;Derailleurs;103;Front Derailleur;2;Components;2013-05-30;;
818;802;LL Fork;;;500;375;65.8097;148.22;;;1;;L ;;10;Forks;104;LL Fork;2;Components;2012-05-30;2013-05-29;
819;803;ML Fork;;;500;375;77.9176;175.49;;;1;;M ;;10;Forks;105;ML Fork;2;Components;2012-05-30;2013-05-29;
820;804;HL Fork;;;500;375;101.8936;229.49;;;1;;H ;;10;Forks;106;HL Fork;2;Components;2012-05-30;2013-05-29;
821;950;ML Crankset;;Black;500;375;113.8816;256.49;;635.00;1;;M ;;8;Cranksets;100;ML Crankset;2;Components;2013-05-30;;
822;866;Classic Vest, L;;Blue;4;3;23.749;63.5;L;;0;S ;;U ;25;Vests;1;Classic Vest;3;Clothing;2013-05-30;;
823;865;Classic Vest, M;;Blue;4;3;23.749;63.5;M;;0;S ;;U ;25;Vests;1;Classic Vest;3;Clothing;2013-05-30;;
824;856;Men's Bib-Shorts, M;;Multi;4;3;37.1209;89.99;M;;0;S ;;M ;18;Bib-Shorts;12;Men's Bib-Shorts;3;Clothing;2012-05-30;2013-05-29;
825;713;Long-Sleeve Logo Jersey, S;;Multi;4;3;38.4923;49.99;S;;0;S ;;U ;21;Jerseys;11;Long-Sleeve Logo Jersey;3;Clothing;2011-05-31;;
826;855;Men's Bib-Shorts, S;;Multi;4;3;37.1209;89.99;S;;0;S ;;M ;18;Bib-Shorts;12;Men's Bib-Shorts;3;Clothing;2012-05-30;2013-05-29;
827;715;Long-Sleeve Logo Jersey, L;;Multi;4;3;38.4923;49.99;L;;0;S ;;U ;21;Jerseys;11;Long-Sleeve Logo Jersey;3;Clothing;2011-05-31;;
828;716;Long-Sleeve Logo Jersey, XL;;Multi;4;3;38.4923;49.99;XL;;0;S ;;U ;21;Jerseys;11;Long-Sleeve Logo Jersey;3;Clothing;2011-05-31;;
829;714;Long-Sleeve Logo Jersey, M;;Multi;4;3;38.4923;49.99;M;;0;S ;;U ;21;Jerseys;11;Long-Sleeve Logo Jersey;3;Clothing;2011-05-31;;
830;857;Men's Bib-Shorts, L;;Multi;4;3;37.1209;89.99;L;;0;S ;;M ;18;Bib-Shorts;12;Men's Bib-Shorts;3;Clothing;2012-05-30;2013-05-29;
831;859;Half-Finger Gloves, M;;Black;4;3;9.1593;24.49;M;;0;S ;;U ;20;Gloves;4;Half-Finger Gloves;3;Clothing;2012-05-30;;
832;864;Classic Vest, S;;Blue;4;3;23.749;63.5;S;;0;S ;;U ;25;Vests;1;Classic Vest;3;Clothing;2013-05-30;;
833;710;Mountain Bike Socks, L;;White;4;3;3.3963;9.5;L;;0;M ;;U ;23;Socks;18;Mountain Bike Socks;3;Clothing;2011-05-31;2012-05-29;
834;709;Mountain Bike Socks, M;;White;4;3;3.3963;9.5;M;;0;M ;;U ;23;Socks;18;Mountain Bike Socks;3;Clothing;2011-05-31;2012-05-29;
835;712;AWC Logo Cap;;Multi;4;3;6.9223;8.99;;;0;S ;;U ;19;Caps;2;Cycling Cap;3;Clothing;2011-05-31;;
836;867;Women's Mountain Shorts, S;;Black;4;3;26.1763;69.99;S;;0;M ;;W ;22;Shorts;37;Women's Mountain Shorts;3;Clothing;2013-05-30;;
837;875;Racing Socks, L;;White;4;3;3.3623;8.99;L;;0;R ;;U ;23;Socks;24;Racing Socks;3;Clothing;2013-05-30;;
838;874;Racing Socks, M;;White;4;3;3.3623;8.99;M;;0;R ;;U ;23;Socks;24;Racing Socks;3;Clothing;2013-05-30;;
839;861;Full-Finger Gloves, S;;Black;4;3;15.6709;37.99;S;;0;M ;;U ;20;Gloves;3;Full-Finger Gloves;3;Clothing;2012-05-30;2013-05-29;
840;863;Full-Finger Gloves, L;;Black;4;3;15.6709;37.99;L;;0;M ;;U ;20;Gloves;3;Full-Finger Gloves;3;Clothing;2012-05-30;2013-05-29;
841;853;Women's Tights, M;;Black;4;3;30.9334;74.99;M;;0;S ;;W ;24;Tights;38;Women's Tights;3;Clothing;2012-05-30;2013-05-29;
842;883;Short-Sleeve Classic Jersey, L;;Yellow;4;3;41.5723;53.99;L;;0;S ;;U ;21;Jerseys;32;Short-Sleeve Classic Jersey;3;Clothing;2013-05-30;;
843;884;Short-Sleeve Classic Jersey, XL;;Yellow;4;3;41.5723;53.99;XL;;0;S ;;U ;21;Jerseys;32;Short-Sleeve Classic Jersey;3;Clothing;2013-05-30;;
844;882;Short-Sleeve Classic Jersey, M;;Yellow;4;3;41.5723;53.99;M;;0;S ;;U ;21;Jerseys;32;Short-Sleeve Classic Jersey;3;Clothing;2013-05-30;;
845;862;Full-Finger Gloves, M;;Black;4;3;15.6709;37.99;M;;0;M ;;U ;20;Gloves;3;Full-Finger Gloves;3;Clothing;2012-05-30;2013-05-29;
846;851;Men's Sports Shorts, XL;;Black;4;3;24.7459;59.99;XL;;0;S ;;M ;22;Shorts;13;Men's Sports Shorts;3;Clothing;2012-05-30;2013-05-29;
847;881;Short-Sleeve Classic Jersey, S;;Yellow;4;3;41.5723;53.99;S;;0;S ;;U ;21;Jerseys;32;Short-Sleeve Classic Jersey;3;Clothing;2013-05-30;;
848;869;Women's Mountain Shorts, L;;Black;4;3;26.1763;69.99;L;;0;M ;;W ;22;Shorts;37;Women's Mountain Shorts;3;Clothing;2013-05-30;;
849;852;Women's Tights, S;;Black;4;3;30.9334;74.99;S;;0;S ;;W ;24;Tights;38;Women's Tights;3;Clothing;2012-05-30;2013-05-29;
850;860;Half-Finger Gloves, L;;Black;4;3;9.1593;24.49;L;;0;S ;;U ;20;Gloves;4;Half-Finger Gloves;3;Clothing;2012-05-30;;
851;849;Men's Sports Shorts, M;;Black;4;3;24.7459;59.99;M;;0;S ;;M ;22;Shorts;13;Men's Sports Shorts;3;Clothing;2012-05-30;2013-05-29;
852;850;Men's Sports Shorts, L;;Black;4;3;24.7459;59.99;L;;0;S ;;M ;22;Shorts;13;Men's Sports Shorts;3;Clothing;2012-05-30;2013-05-29;
853;841;Men's Sports Shorts, S;;Black;4;3;24.7459;59.99;S;;0;S ;;M ;22;Shorts;13;Men's Sports Shorts;3;Clothing;2012-05-30;2013-05-29;
854;858;Half-Finger Gloves, S;;Black;4;3;9.1593;24.49;S;;0;S ;;U ;20;Gloves;4;Half-Finger Gloves;3;Clothing;2012-05-30;;
855;868;Women's Mountain Shorts, M;;Black;4;3;26.1763;69.99;M;;0;M ;;W ;22;Shorts;37;Women's Mountain Shorts;3;Clothing;2013-05-30;;
856;854;Women's Tights, L;;Black;4;3;30.9334;74.99;L;;0;S ;;W ;24;Tights;38;Women's Tights;3;Clothing;2012-05-30;2013-05-29;
857;707;Sport-100 Helmet, Red;;Red;4;3;13.0863;34.99;;;0;S ;;;31;Helmets;33;Sport-100;4;Accessories;2011-05-31;;
858;923;Touring Tire Tube;;;500;375;1.8663;4.99;;;0;T ;;;37;Tires and Tubes;94;Touring Tire Tube;4;Accessories;2013-05-30;;
859;708;Sport-100 Helmet, Black;;Black;4;3;13.0863;34.99;;;0;S ;;;31;Helmets;33;Sport-100;4;Accessories;2011-05-31;;
860;711;Sport-100 Helmet, Blue;;Blue;4;3;13.0863;34.99;;;0;S ;;;31;Helmets;33;Sport-100;4;Accessories;2011-05-31;;
861;921;Mountain Tire Tube;;;500;375;1.8663;4.99;;;0;M ;;;37;Tires and Tubes;92;Mountain Tire Tube;4;Accessories;2013-05-30;;
862;934;Touring Tire;;;500;375;10.8423;28.99;;;0;T ;;;37;Tires and Tubes;91;Touring Tire;4;Accessories;2013-05-30;;
863;933;HL Road Tire;;;500;375;12.1924;32.6;;;0;R ;H ;;37;Tires and Tubes;90;HL Road Tire;4;Accessories;2013-05-30;;
864;922;Road Tire Tube;;;500;375;1.4923;3.99;;;0;R ;;;37;Tires and Tubes;93;Road Tire Tube;4;Accessories;2013-05-30;;
865;878;Fender Set - Mountain;;;4;3;8.2205;21.98;;;0;M ;;;30;Fenders;121;Fender Set - Mountain;4;Accessories;2013-05-30;;
866;928;LL Mountain Tire;;;500;375;9.3463;24.99;;;0;M ;L ;;37;Tires and Tubes;85;LL Mountain Tire;4;Accessories;2013-05-30;;
867;931;LL Road Tire;;;500;375;8.0373;21.49;;;0;R ;L ;;37;Tires and Tubes;88;LL Road Tire;4;Accessories;2013-05-30;;
868;842;Touring-Panniers, Large;;Grey;4;3;51.5625;125;;;0;T ;;;35;Panniers;120;Touring-Panniers;4;Accessories;2012-05-30;2013-05-29;
869;877;Bike Wash - Dissolver;;;4;3;2.9733;7.95;;;0;S ;;;29;Cleaners;119;Bike Wash;4;Accessories;2013-05-30;;
870;876;Hitch Rack - 4-Bike;;;4;3;44.88;120;;;0;S ;;;26;Bike Racks;118;Hitch Rack - 4-Bike;4;Accessories;2013-05-30;;
871;845;Mountain Pump;;;4;3;10.3084;24.99;;;0;M ;;;36;Pumps;117;Mountain Pump;4;Accessories;2012-05-30;2013-05-29;
872;844;Minipump;;;4;3;8.2459;19.99;;;0;S ;;;36;Pumps;116;Minipump;4;Accessories;2012-05-30;2013-05-29;
873;843;Cable Lock;;;4;3;10.3125;25;;;0;S ;;;34;Locks;115;Cable Lock;4;Accessories;2012-05-30;2013-05-29;
874;873;Patch Kit/8 Patches;;;4;3;0.8565;2.29;;;0;S ;;;37;Tires and Tubes;114;Patch kit;4;Accessories;2013-05-30;;
875;932;ML Road Tire;;;500;375;9.3463;24.99;;;0;R ;M ;;37;Tires and Tubes;89;ML Road Tire;4;Accessories;2013-05-30;;
876;872;Road Bottle Cage;;;4;3;3.3623;8.99;;;0;R ;;;28;Bottles and Cages;113;Road Bottle Cage;4;Accessories;2013-05-30;;
877;870;Water Bottle - 30 oz.;;;4;3;1.8663;4.99;;;0;S ;;;28;Bottles and Cages;111;Water Bottle;4;Accessories;2013-05-30;;
878;848;Headlights - Weatherproof;;;4;3;18.5584;44.99;;;0;R ;;;33;Lights;110;Headlights - Weatherproof;4;Accessories;2012-05-30;2013-05-29;
879;847;Headlights - Dual-Beam;;;4;3;14.4334;34.99;;;0;R ;;;33;Lights;109;Headlights - Dual-Beam;4;Accessories;2012-05-30;2013-05-29;
880;846;Taillights - Battery-Powered;;;4;3;5.7709;13.99;;;0;R ;;;33;Lights;108;Taillight;4;Accessories;2012-05-30;2013-05-29;
881;880;Hydration Pack - 70 oz.;;Silver;4;3;20.5663;54.99;70;;0;S ;;;32;Hydration Packs;107;Hydration Pack;4;Accessories;2013-05-30;;
882;929;ML Mountain Tire;;;500;375;11.2163;29.99;;;0;M ;M ;;37;Tires and Tubes;86;ML Mountain Tire;4;Accessories;2013-05-30;;
883;930;HL Mountain Tire;;;500;375;13.09;35;;;0;M ;H ;;37;Tires and Tubes;87;HL Mountain Tire;4;Accessories;2013-05-30;;
884;871;Mountain Bottle Cage;;;4;3;3.7363;9.99;;;0;M ;;;28;Bottles and Cages;112;Mountain Bottle Cage;4;Accessories;2013-05-30;;
885;879;All-Purpose Bike Stand;;;4;3;59.466;159;;;0;M ;;;27;Bike Stands;122;All-Purpose Bike Stand;4;Accessories;2013-05-30;;
